CCN,Facility,Street,City,State,ZIP,Transplant Program Type Code,Transplant Program Type,Original Participation Date,Effective Date,Program Recertification Date,OPTN Code,Original Program?
449806,METHODIST HC TRANSPLANT,1265 UNION AVENUE,MEMPHIS,TN,38104,APA,Adult Pancreas,8/19/2009,8/19/2009,4/5/2023,TNMH,N
449807,ERLANGER REGIONAL KIDNEY TRANSPLANT,975 EAST THIRD STREET,CHATTANOOGA,TN,37403,AHO,Adult Heart Only,12/31/2009,12/31/2009,12/2/2009,TNEM,N
449807,ERLANGER REGIONAL KIDNEY TRANSPLANT,975 EAST THIRD STREET,CHATTANOOGA,TN,37403,AKO,Adult Kidney Only,9/12/1989,12/31/2009,1/26/2022,TNEM,Y
449808,ST THOMAS HOSPITAL TRANSPLANT,4220 HARDING ROAD,NASHVILLE,TN,37205,AHO,Adult Heart Only,12/31/2009,12/31/2009,1/20/2022,TNST,N
449808,ST THOMAS HOSPITAL TRANSPLANT,4220 HARDING ROAD,NASHVILLE,TN,37205,AKO,Adult Kidney Only,7/28/1989,12/31/2009,1/20/2022,TNST,Y
459801,MEDICAL CITY HOSPITAL,7777 FOREST LANE C 750,DALLAS,TX,75230,AHO,Adult Heart Only,3/21/1995,10/11/2010,3/20/2024,TXHD,Y
459801,MEDICAL CITY HOSPITAL,7777 FOREST LANE C 750,DALLAS,TX,75230,AKO,Adult Kidney Only,7/8/1999,10/11/2010,3/20/2024,TXHD,Y
459801,MEDICAL CITY HOSPITAL,7777 FOREST LANE C 750,DALLAS,TX,75230,ALI,Adult Liver Only,3/20/2024,3/20/2024,3/20/2024,TXHD,N
459801,MEDICAL CITY HOSPITAL,7777 FOREST LANE C 750,DALLAS,TX,75230,APA,Adult Pancreas,7/8/1999,10/11/2010,3/20/2024,TXHD,Y
459801,MEDICAL CITY HOSPITAL,7777 FOREST LANE C 750,DALLAS,TX,75230,PHO,Pediatric Heart Only,10/22/2007,10/11/2010,2/27/2013,TXHD,Y
459801,MEDICAL CITY HOSPITAL,7777 FOREST LANE C 750,DALLAS,TX,75230,PKO,Pediatric Kidney Only,7/8/1999,10/11/2010,2/27/2013,TXHD,Y
459802,METHODIST DALLAS MEDICAL CENTER,1441 N BECKLEY AVENUE,DALLAS,TX,75203,AKO,Adult Kidney Only,1/14/2008,1/14/2008,11/16/2021,TXMC,Y
459802,METHODIST DALLAS MEDICAL CENTER,1441 N BECKLEY AVENUE,DALLAS,TX,75203,ALI,Adult Liver Only,9/30/1984,1/14/2008,11/16/2021,TXMC,Y
459802,METHODIST DALLAS MEDICAL CENTER,1441 N BECKLEY AVENUE,DALLAS,TX,75203,APA,Adult Pancreas,1/14/2008,1/14/2008,11/16/2021,TXMC,Y
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,AKO,Adult Kidney Only,8/31/1977,8/25/2008,9/6/2022,TXBC,Y
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,ALI,Adult Liver Only,8/30/1977,8/25/2008,9/6/2022,TXBC,Y
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,ALI,Adult Liver Only,8/31/1977,8/25/2008,9/6/2022,TXBC,Y
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,ALO,Adult Lung Only,8/31/1977,8/25/2008,9/6/2022,TXBC,Y
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,APA,Adult Pancreas,8/31/1977,8/25/2008,9/6/2022,TXBC,Y
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,PKO,Pediatric Kidney Only,9/6/2022,9/6/2022,9/6/2022,TXBC,N
459803,UNIVERSITY HOSPITAL TRANSPLANT,4502 MEDICAL DRIVE,SAN ANTONIO,TX,78229,PLI,Pediatric Liver,9/6/2022,9/6/2022,9/6/2022,TXBC,N
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,AHL,Adult Heart Lung,4/11/2012,4/11/2012,12/14/2023,TXHI,N
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,AHO,Adult Heart Only,10/17/1986,6/30/2008,12/14/2023,TXHI,Y
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,AHO,Adult Heart Only,8/25/2020,8/25/2020,12/14/2023,TXHI,N
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,AKO,Adult Kidney Only,9/26/1986,12/10/2008,12/14/2023,TXHI,Y
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,ALI,Adult Liver Only,3/20/2001,6/30/2008,12/14/2023,TXHI,Y
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,ALO,Adult Lung Only,4/15/2010,4/15/2010,12/14/2023,TXHI,N
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,6720 BERTNER,HOUSTON,TX,77030,APA,Adult Pancreas,4/11/2012,4/11/2012,3/17/2016,TXHI,N
459807,NORTH AUSTIN MEDICAL CENTER,12221 NORTH MOPAC EXPRESSWAY,AUSTIN,TX,78758,AKO,Adult Kidney Only,3/12/2009,3/12/2009,7/27/2021,TXDM,N
459808,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,AHL,Adult Heart Lung,1/23/1998,3/3/2009,9/29/2016,TXTX,Y
459808,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,AHO,Adult Heart Only,6/29/1990,3/3/2009,4/12/2022,TXTX,Y
459808,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,AKO,Adult Kidney Only,6/27/1985,3/3/2009,4/12/2022,TXTX,Y
459808,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,ALI,Adult Liver Only,7/11/1991,3/3/2009,4/12/2022,TXTX,Y
459808,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,ALO,Adult Lung Only,1/23/1998,3/3/2009,4/12/2022,TXTX,Y
459808,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,APA,Adult Pancreas,6/27/1985,3/3/2009,4/12/2022,TXTX,Y
459809,THE METHODIST HOSPITAL TRANSPLANT,6565 FANNIN,HOUSTON,TX,77030,AHL,Adult Heart Lung,9/4/2008,9/4/2008,4/7/2011,TXMH,N
459809,THE METHODIST HOSPITAL TRANSPLANT,6565 FANNIN,HOUSTON,TX,77030,AHO,Adult Heart Only,2/9/2009,2/9/2009,4/27/2022,TXMH,N
459809,THE METHODIST HOSPITAL TRANSPLANT,6565 FANNIN,HOUSTON,TX,77030,AKO,Adult Kidney Only,9/4/2008,9/4/2008,4/27/2022,TXMH,N
459809,THE METHODIST HOSPITAL TRANSPLANT,6565 FANNIN,HOUSTON,TX,77030,ALI,Adult Liver Only,9/4/2008,9/4/2008,4/27/2022,TXMH,N
459809,THE METHODIST HOSPITAL TRANSPLANT,6565 FANNIN,HOUSTON,TX,77030,ALO,Adult Lung Only,9/4/2008,9/4/2008,4/27/2022,TXMH,N
459809,THE METHODIST HOSPITAL TRANSPLANT,6565 FANNIN,HOUSTON,TX,77030,APA,Adult Pancreas,9/4/2008,9/4/2008,4/27/2022,TXMH,N
459810,SETON MEDICAL CENTER,1201 WEST 38TH STREET,AUSTIN,TX,78705,AHO,Adult Heart Only,5/3/1996,4/22/2009,4/26/2022,TXCT,Y
459811,HARRIS METHODIST FT WORTH TRANSPLANT,1301 PENNSYLVANIA AVE,FORT WORTH,TX,76104,AKO,Adult Kidney Only,11/11/2015,11/11/2015,2/7/2022,TXFW,N
459812,COOK CHILDRENS MEDICAL CENTER TRANSPLANT SERVICES,801 SEVENTH AVE,FORT WORTH,TX,76104,PKO,Pediatric Kidney Only,2/15/1991,12/1/2008,12/6/2021,TXCF,Y
459813,UTMB GALVESTON TRANSPLANT,301 UNIVERSITY BLVD,GALVESTON,TX,77555,AHO,Adult Heart Only,7/1/1966,11/26/2008,5/26/2022,TXJS,Y
459813,UTMB GALVESTON TRANSPLANT,301 UNIVERSITY BLVD,GALVESTON,TX,77555,AKO,Adult Kidney Only,11/26/2008,11/26/2008,5/26/2022,TXJS,N
459813,UTMB GALVESTON TRANSPLANT,301 UNIVERSITY BLVD,GALVESTON,TX,77555,ALI,Adult Liver Only,3/9/2010,3/9/2010,5/26/2022,TXJS,N
459813,UTMB GALVESTON TRANSPLANT,301 UNIVERSITY BLVD,GALVESTON,TX,77555,APA,Adult Pancreas,11/26/2008,11/26/2008,5/26/2022,TXJS,N
459813,UTMB GALVESTON TRANSPLANT,301 UNIVERSITY BLVD,GALVESTON,TX,77555,PKO,Pediatric Kidney Only,11/26/2008,11/26/2008,5/26/2022,TXJS,N
459814,CHILDREN'S MEDICAL CENTER DALLAS,1935 MOTOR ST,DALLAS,TX,75235,PHO,Pediatric Heart Only,10/26/2005,9/14/2009,7/25/2022,TXCM,Y
459814,CHILDREN'S MEDICAL CENTER DALLAS,1935 MOTOR ST,DALLAS,TX,75235,PIM,Pediatric Intestine/Multivisceral,9/14/2009,9/14/2009,3/8/2012,TXCM,N
459814,CHILDREN'S MEDICAL CENTER DALLAS,1935 MOTOR ST,DALLAS,TX,75235,PKO,Pediatric Kidney Only,6/27/1983,9/14/2009,7/25/2022,TXCM,Y
459814,CHILDREN'S MEDICAL CENTER DALLAS,1935 MOTOR ST,DALLAS,TX,75235,PLI,Pediatric Liver,10/26/2005,9/14/2009,7/25/2022,TXCM,Y
459814,CHILDREN'S MEDICAL CENTER DALLAS,1935 MOTOR ST,DALLAS,TX,75235,PPA,Pediatric Pancreas,6/27/1983,9/14/2009,3/8/2012,TXCM,Y
459815,TEXAS CHILDREN'S HOSPITAL TRANSPLANT,6621 FANNIN,HOUSTON,TX,77030,PHO,Pediatric Heart Only,12/14/2012,12/14/2012,12/7/2023,TXTC,N
459815,TEXAS CHILDREN'S HOSPITAL TRANSPLANT,6621 FANNIN,HOUSTON,TX,77030,PKO,Pediatric Kidney Only,2/2/1987,1/13/2010,12/7/2023,TXTC,Y
459815,TEXAS CHILDREN'S HOSPITAL TRANSPLANT,6621 FANNIN,HOUSTON,TX,77030,PLI,Pediatric Liver,12/14/2012,12/14/2012,12/7/2023,TXTC,N
459815,TEXAS CHILDREN'S HOSPITAL TRANSPLANT,6621 FANNIN,HOUSTON,TX,77030,PLO,Pediatric Lung Only,12/14/2012,12/14/2012,12/7/2023,TXTC,N
459816,UT SOUTHWESTERN MEDICAL CENTER UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,AHL,Adult Heart Lung,6/25/1999,2/10/2010,1/31/2013,TXSP,Y
459816,UT SOUTHWESTERN MEDICAL CENTER UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,AHO,Adult Heart Only,10/2/1992,3/5/2010,1/10/2023,TXSP,Y
459816,UT SOUTHWESTERN MEDICAL CENTER UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,AKO,Adult Kidney Only,9/26/2005,2/10/2010,1/10/2023,TXSP,Y
459816,UT SOUTHWESTERN MEDICAL CENTER UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,ALI,Adult Liver Only,2/10/2010,2/10/2010,1/10/2023,TXSP,N
459816,UT SOUTHWESTERN MEDICAL CENTER UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,ALO,Adult Lung Only,6/25/1999,2/10/2010,1/10/2023,TXSP,Y
459816,UT SOUTHWESTERN MEDICAL CENTER UNIVERSITY HOSPITAL,5909 HARRY HINES BLVD,DALLAS,TX,75390,APA,Adult Pancreas,4/15/2025,4/15/2025,1/10/2023,TXSP,N
459818,METHODIST HOSPITAL,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,78229,AHO,Adult Heart Only,9/28/1990,5/27/2010,10/11/2023,TXHS,Y
459818,METHODIST HOSPITAL,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,78229,AKO,Adult Kidney Only,7/1/2002,5/27/2010,10/11/2023,TXHS,Y
459818,METHODIST HOSPITAL,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,78229,ALI,Adult Liver Only,7/29/2005,5/27/2010,10/11/2023,TXHS,Y
459818,METHODIST HOSPITAL,7700 FLOYD CURL DRIVE,SAN ANTONIO,TX,78229,APA,Adult Pancreas,7/1/2002,5/27/2010,10/11/2023,TXHS,Y
